officer_id,css,award_count
2448,13.2266,14
2452,0.4296,23
2453,28.2391,16
2456,4.6993,46
2457,1.2743,19
2462,11.0852,61
2463,5.9138,180
2464,2.5983,22
2468,0.9084,4
2470,25.3112,117
2471,1.92,1
2474,7.6594,29
2476,8.925,27
2478,4.7889,52
2479,0.232,7
2480,4.6917,21
2482,1.38,12
2485,3.1959,28
2487,1.16,41
2489,1.06,41
2491,0.4046,2
2492,9.9659,48
2493,4.2967,9
2494,0.5892,12
2496,5.2208,0
2497,0.096,1
2498,4.159,34
2499,1.9953,13
2500,3.8679,21
2502,0.1362,12
2504,1.338,62
2506,6.8098,1
2507,3.4282,61
2508,8.2342,30
2509,7.0737,56
2510,4.0635,29
2516,3.3961,9
2520,3.8024,6
2523,2.282,13
2524,0.0815,3
2525,0.3232,13
2526,5.6045,2
2527,12.4931,162
2528,8.8906,32
2532,12.7115,77
2535,5.244,60
2536,3.7826,14
2537,0.3383,0
2539,4.5943,1
2540,0.3267,10
2541,4.0427,25
2542,1.5347,47
2543,4.9767,12
2545,1.1853,1
2552,2.0163,4
2553,1.8147,9
2555,11.4617,38
2556,2.9177,24
2557,2.25,60
2558,2.2157,16
2559,0.305,10
2560,4.6037,28
2561,3.6428,19
2563,10.5857,97
2570,4.6259,50
2571,10.5131,91
2572,3.0256,1
2573,3.1241,15
2574,1.0432,4
2575,15.1125,176
2576,0.7882,10
2577,6.884,140
2578,2.1283,32
2579,7.3127,51
2583,1.9903,17
2584,5.5408,0
2585,0.8654,4
2587,0.46,7
2588,6.1738,64
2590,0.1702,0
2591,0.9129,17
2592,1.183,49
2594,0.1741,3
2595,2.047,3
2597,8.8548,10
2598,1.32,28
2600,7.1189,0
2601,0.4047,2
2602,0.4527,1
2603,0.4159,26
2604,0.4835,14
2605,3.9771,32
2606,1.0667,35
2607,2.5974,6
2609,3.3876,26
2610,16.4855,13
2611,1.9029,6
2612,3.0212,6
2615,1.9705,8
2616,6.2609,25
2617,0.4849,6
2621,7.895,115
2624,2.136,6
2626,2.6185,5
2627,0.8976,11
2628,8.5056,5
2631,11.5445,20
2633,3.9621,43
2634,1.0575,15
2635,3.3106,12
2636,0.2189,1
2642,0.7727,14
2643,1.2807,29
2644,0.0679,1
2645,2.8115,35
2646,4.5956,32
2648,0.154,0
2649,3.7489,23
2653,2.0857,24
2654,2.6395,55
2655,0.237,0
2659,17.0297,12
2660,4.7791,33
2663,6.9103,5
2665,4.7207,22
2666,1.195,16
2667,6.1868,46
2668,0.42,5
2669,13.4731,5
2670,0.293,14
2671,18.2881,177
2672,1.3,8
2673,0.1283,5
2674,0.2223,6
2675,1.4947,0
2676,17.8809,55
2677,10.4858,12
2681,6.74,18
2682,1.1495,31
2691,1.5653,1
2692,0.3109,9
2694,1.0514,76
2696,8.3788,39
2697,5.0067,27
2698,0.2916,6
2700,0.2375,14
2701,1.6082,3
2703,0.5813,16
2704,4.8316,26
2705,6.2682,10
2706,0.6883,0
2707,5.8707,23
2708,0.1964,8
2709,3.065,19
2711,0.2173,15
2712,4.5629,11
2716,4.9811,80
2718,4.9281,100
2720,5.0577,16
2721,4.6988,16
2722,5.8538,25
2723,3.0413,39
2724,1.4445,12
2725,29.4523,73
2726,2.684,2
2728,2.7103,1
2729,1.0714,2
2732,1.2963,21
2733,0.5505,0
2734,1.4318,4
2735,2.7615,6
2738,0.407,7
2739,1.9711,3
2741,14.516,13
2744,0.252,23
2745,5.5763,34
2746,10.7093,122
2747,0.8019,0
2748,11.7656,15
2749,7.7114,29
2754,3.0334,1
2758,0.7174,0
2765,5.3031,90
2767,0.7938,58
2768,0.42,18
2769,4.6032,99
2770,1.5558,6
2774,0.2569,1
2780,0.7575,0
2781,2.5914,18
2783,1.5711,50
2784,1.8764,52
2785,0.554,0
2786,3.1328,8
2787,2.3697,16
2788,4.4112,38
2789,0.4841,4
2794,0.0592,5
2797,6.8385,5
2798,6.4286,131
2799,0.5425,7
2802,9.3257,15
2803,8.3035,34
2805,1.195,61
2806,1.5568,7
2809,11.0504,28
2811,2.388,14
2812,3.2581,55
2813,0.8414,22
2814,0.6115,7
2815,4.018,33
2816,0.2958,14
2817,7.3978,77
2820,7.0903,18
2821,3.176,45
2822,3.3071,0
2823,1.3461,6
2824,8.0693,24
2825,17.3677,21
2826,2.39,14
2828,0.0884,6
2829,13.0386,68
2833,13.6988,28
2835,2.71,12
2837,0.7904,6
2840,1.6083,7
2843,2.7168,8
2844,7.17,50
2847,0.4052,5
2848,11.3027,105
2849,6.1562,109
2850,6.5265,12
2851,4.1052,29
2852,2.4605,90
2853,0.1028,0
2854,0.4164,0
2856,2.6906,14
2857,1.536,19
2859,3.5023,23
2861,0.225,7
2865,4.1811,28
2866,7.726,48
2867,5.2078,4
2868,0.9647,7
2869,0.1608,13
2870,1.068,3
2871,1.0496,6
2873,0.377,1
2874,0.596,0
2875,3.5025,55
2876,0.8196,23
2878,8.9741,19
2882,4.755,12
2883,7.8343,14
2885,0.8812,29
2886,3.036,115
2887,1.2837,5
2888,0.4108,1
2889,5.8317,35
2890,3.4962,63
2892,2.4207,3
2893,6.4325,50
2898,0.646,8
2904,1.8038,16
2907,10.1582,8
2909,4.1756,43
2910,4.5216,8
2915,0.9973,48
2917,10.49,51
2918,0.4126,7
2919,4.1863,53
2920,0.4713,30
2921,10.0179,89
2924,0.2828,4
2925,3.3249,0
2926,1.3543,0
2929,4.9427,67
2930,5.9318,27
2931,6.4689,25
2932,5.2927,68
2933,2.0741,11
2935,3.8635,12
2936,2.4916,2
2940,1.1161,0
2941,1.868,1
2942,2.5105,0
2944,2.7439,0
2945,7.1243,15
2946,0.7209,7
2953,1.8647,8
2956,7.7136,0
2957,9.2733,27
2958,2.518,17
2960,1.2478,14
2962,0.9902,3
2964,2.6321,8
2965,3.0743,0
2966,3.0769,33
2967,0.9452,13
2973,0.315,2
2976,0.4683,5
2978,2.8257,5
2979,1.3413,5
2980,0.9143,13
2981,6.2254,105
2982,4.0939,0
2984,0.1462,5
2985,2.8081,15
2987,1.6019,13
2988,5.81,43
2989,1.0877,33
2991,11.9487,67
2992,0.5507,7
2993,1.4167,7
2995,3.3036,17
2996,4.7217,57
2998,2.3677,8
2999,1.014,2
3000,30.029,28
3003,6.65,18
3004,3.675,41
3005,7.8385,15
3006,8.7775,25
3007,1.708,10
3010,1.9163,8
3012,1.8532,0
3013,5.6711,28
3014,4.3467,42
3015,5.977,4
3016,6.6675,32
3017,10.6411,158
3018,3.2447,18
3019,1.9283,10
3020,4.2557,27
3026,6.7356,40
3028,0.9765,26
3029,1.1627,76
3030,0.6918,0
3031,0.4891,0
3032,1.452,3
3033,3.5129,20
3034,4.7945,65
3036,1.8483,12
3037,2.8539,12
3038,0.9086,35
3039,0.1445,14
3041,1.5046,0
3043,15.9441,50
3044,2.71,43
3045,3.37,32
3046,3.1355,26
3047,6.6512,25
3048,0.3084,6
3049,0.2009,5
3051,2.5988,6
3052,8.8748,8
3053,8.891,51
3054,7.0767,19
3055,28.1667,55
3056,33.3141,284
3057,3.1547,19
3061,0.0167,6
3062,1.924,22
3063,1.6135,16
3064,2.2384,14
3065,1.3973,23
3066,3.554,25
3067,8.9824,47
3068,2.6656,20
3069,9.5288,37
3070,1.9186,39
3072,0.7463,8
3073,4.6508,26
3078,1.0665,7
3082,13.112,83
3083,4.0142,17
3084,0.9532,1
3086,7.9717,2
3087,0.2347,12
3088,4.651,28
3090,3.9088,49
3091,4.97,48
3095,0.1537,4
3097,0.7516,1
3098,0.5513,1
3101,5.3933,20
3102,1.177,7
3103,1.13,16
3105,13.8151,30
3107,0.154,5
3109,9.6587,15
3110,2.4323,17
3112,1.8714,11
3113,2.2627,27
3114,0.8838,21
3123,1.5758,1
3125,8.0855,8
3126,21.7573,14
3127,7.1348,17
3131,0.8836,23
3133,13.1635,102
3135,2.0963,13
3137,3.4816,20
3142,0.8913,0
3144,0.1644,1
3145,4.9564,45
3146,2.4347,44
3149,1.4908,0
3150,4.9277,47
3153,2.5326,0
3155,2.078,9
3156,0.5689,18
3157,4.7013,90
3158,1.8,23
3159,1.0425,8
3160,2.1006,23
3161,4.1897,26
3162,4.5988,18
3164,5.2614,17
3165,0.7235,6
3166,4.7892,20
3167,0.11,29
3168,5.1725,29
3169,4.6315,9
3172,0.1571,0
3174,0.7688,0
3176,2.4779,11
3177,2.8859,22
3179,6.6686,55
3180,3.2081,12
3182,2.4445,6
3184,1.39,5
3185,3.8771,25
3186,5.0968,16
3189,1.6103,4
3190,6.7228,101
3191,7.0694,15
3192,0.52,5
3193,2.6922,21
3194,3.4072,23
3196,6.4835,7
3197,0.9538,33
3198,0.315,13
3199,1.8767,7
3201,2.18,37
3202,2.8356,0
3206,0.5027,1
3207,2.4768,45
3208,1.9368,47
3209,6.118,52
3211,7.2535,1
3212,2.7389,6
3214,1.9157,13
3215,2.1169,8
3216,18.534,59
3217,0.8711,10
3218,0.3035,2
3220,7.1452,2
3221,1.4372,0
3223,0.7947,25
3224,0.1992,13
3226,11.1389,95
3228,2.8469,27
3229,1.0781,1
3232,0.3596,8
3234,0.3688,6
3235,1.0042,23
3241,1.1631,37
3242,2.1368,17
3243,7.5468,28
3244,12.08,58
3245,0.6046,5
3246,1.9142,6
3247,1.0773,16
3248,1.1555,8
3251,5.0416,77
3252,1.629,5
3253,3.2624,35
3254,6.3741,53
3255,10.0187,27
3257,0.4014,0
3259,8.1223,33
3260,6.0609,11
3262,0.8217,6
3264,0.7425,16
3266,0.7748,8
3268,3.2714,13
3277,26.6224,35
3278,1.0326,12
3279,2.8877,38
3280,4.4606,11
3282,0.4781,2
3283,1.178,16
3284,6.6009,61
3286,9.4352,0
3287,5.4288,26
3288,0.8358,5
3289,0.2739,0
3292,0.1286,0
3293,2.1336,15
3295,6.1776,78
3296,0.1711,47
3298,1.1818,4
3299,2.3136,30
3303,2.9075,1
3305,6.745,148
3306,6.0704,35
3307,9.2888,56
3308,5.0522,108
3309,3.5471,13
3310,3.2788,84
3312,1.4232,0
3314,5.3667,5
3315,1.657,15
3317,2.6653,66
3321,4.788,11
3322,4.3958,3
3323,3.4371,26
3324,2.7692,26
3325,4.5888,2
3328,0.3586,5
3331,8.6349,7
3335,2.2028,19
3336,2.597,27
3337,6.687,23
3338,6.6779,24
3339,0.2843,2
3340,0.431,0
3343,0.2933,0
3345,4.5038,7
3346,2.1386,4
3348,8.5413,3
3350,15.6357,8
3351,0.7707,0
3352,3.5674,109
3355,2.4517,3
3356,3.4839,55
3358,15.2408,46
3360,0.8422,6
3361,7.2932,20
3362,2.761,7
3366,8.5466,10
3368,2.3071,17
3369,2.9308,5
3370,1.07,6
3373,3.03,128
3377,1.44,57
3378,1.3714,13
3379,1.503,12
3380,3.3167,28
3381,2.2011,3
3383,16.4889,10
3384,2.705,59
3387,2.7798,9
3388,21.6288,181
3390,3.4697,21
3391,3.5732,25
3392,0.4137,0
3393,6.2462,9
3394,11.699,86
3395,5.9821,131
3396,1.9713,54
3401,0.431,0
3404,2.3597,23
3405,3.5362,73
3406,1.6622,7
3407,1.1852,10
3408,1.6938,19
3409,0.643,6
3411,9.055,20
3415,2.667,10
3416,1.3,10
3418,2.3088,16
3419,1.0055,14
3420,5.1961,56
3422,9.085,32
3424,0.0296,6
3425,10.1162,15
3427,0.5186,5
3429,9.0631,54
3431,7.3345,13
3432,5.5526,79
3435,10.3732,7
3437,4.841,57
3439,17.6874,10
3443,2.8963,3
3444,17.0428,19
3445,6.9803,3
3447,20.905,11
3449,7.156,18
3451,5.8677,19
3453,2.9445,44
3454,19.0379,2
3455,0.134,0
3456,4.0288,24
3460,5.5988,37
3463,14.1628,112
3464,2.611,1
3465,0.7015,0
3466,0.9575,12
3467,4.932,1
3470,0.8479,14
3471,2.9136,30
3472,4.8671,9
3474,1.5018,6
3477,3.5702,2
3479,0.56,34
3480,0.6331,2
3481,1.3657,17
3482,8.7754,10
3483,3.8637,0
3487,6.8779,5
3488,8.1662,14
3491,4.0143,64
3494,8.5641,10
3495,5.7771,96
3497,4.9489,36
3498,13.2386,47
3499,1.6313,40
3502,3.1673,29
3504,3.7963,54
3506,0.3413,2
3511,2.7638,83
3514,5.5028,7
3515,2.59,32
3516,3.6028,31
3517,8.786,40
3518,5.2591,30
3520,6.25,15
3521,0.784,3
3523,1.7104,21
3524,1.1732,4
3526,3.8265,81
3527,1.3553,11
3531,2.5588,0
3532,2.706,2
3534,0.8923,12
3535,3,12
3537,4.6769,20
3538,0.411,24
3539,0.4879,14
3547,3.1766,34
3549,19.2407,360
3550,0.3211,14
3551,9.6818,2
3554,0.3211,0
3556,4.0277,9
3557,2.7691,17
3558,15.4648,205
3559,2.2687,70
3560,3.3589,48
3561,1.4227,12
3562,2.782,7
3563,15.9753,147
3564,5.1968,36
3565,11.9567,113
3566,9.6813,191
3568,0.1711,34
3569,4.654,6
3571,2.587,22
3573,2.8196,13
3574,7.2716,73
3575,0.8732,15
3576,2.7429,0
3577,3.7827,1
3580,4.7693,1
3581,0.9459,16
3582,5.2073,65
3583,8.7883,28
3584,5.5404,71
3585,1.78,4
3587,0.6715,7
3589,2.9826,0
3605,40.512,182
3608,0.7166,4
3610,4.1671,124
3613,0.7031,7
3615,7.1831,30
3616,16.7478,46
3618,13.227,85
3619,7.4542,210
3620,0.212,5
3621,0.3555,16
3623,4.2421,98
3624,0.4503,0
3626,1.765,10
3629,2.6653,40
3630,2.3524,18
3631,0.4531,2
3632,1.7432,7
3633,0.8915,3
3635,17.0803,38
3637,12.7971,46
3638,6.6493,45
3639,0.9389,10
3640,0.621,0
3641,0.3,3
3642,8.8219,26
3643,5.3968,17
3644,2.6767,65
3645,6.8207,22
3647,3.6,9
3648,0.11,4
3649,0.7588,27
3652,1.4932,8
3653,0.2739,21
3654,1.2254,12
3655,0.6711,7
3656,1.8368,11
3657,3.7027,92
3658,1.5505,3
3659,5.3795,34
3661,0.1674,2
3663,8.1765,0
3665,4.4032,20
3666,5.2315,15
3667,5.4764,52
3668,2.8729,23
3669,4.3035,61
3670,3.2381,2
3671,0.1808,3
3672,0.4951,4
3673,2.8241,37
3674,2.1,4
3675,2.2591,9
3676,1.8877,16
3678,1.8906,11
3681,2.7506,3
3682,3.7073,12
3683,5.1914,16
3684,5.4281,26
3685,3.8027,14
3689,1.7538,34
3690,14.2296,3
3692,1.7593,5
3694,5.2427,129
3695,1.0919,5
3696,4.3435,43
3697,5.478,13
3698,2.3577,14
3703,2.4791,6
3704,3.6652,169
3706,1.9246,18
3709,1.7668,27
3711,4.9858,70
3712,2.9309,23
3713,8.299,25
3714,4.6942,31
3715,5.5343,35
3716,17.1822,117
3719,2.1678,0
3720,1.614,21
3721,2.6407,44
3722,0.3938,14
3723,1.09,44
3724,14.7019,128
3725,1.2506,0
3726,8.8808,7
3727,6.6856,1
3729,9.2913,43
3732,0.3958,1
3733,5.2423,88
3734,1.2886,11
3735,1.7041,11
3737,4.7962,44
3739,3.2805,57
3742,2.9009,49
3743,8.372,105
3744,2.3144,0
3746,2.3418,2
3747,1.5856,4
3748,2.3811,17
3749,1.1061,17
3750,2.105,0
3752,0.7442,5
3753,10.4942,20
3754,0.485,13
3756,0.6732,6
3757,0.9804,0
3758,7.5755,22
3761,30.3865,90
3763,14.3475,83
3764,39.327,68
3765,9.9188,84
3766,0.689,6
3767,10.3138,61
3769,5.1753,22
3771,15.4209,32
3773,2.2767,44
3774,4.4503,12
3775,4.9117,55
3776,4.4138,2
3777,0.4671,0
3780,8.7112,47
3782,0.0963,19
3783,1.6986,21
3784,9.4793,99
3785,4.2421,104
3787,2.6111,13
3788,0.2708,6
3789,7.9004,51
3790,10.0067,60
3791,11.6817,52
3792,1.176,32
3793,10.0587,85
3795,3.7291,35
3801,0.6252,13
3802,12.1808,159
3803,2.0868,62
3805,2.7791,8
3806,5.7624,73
3808,35.8474,145
3811,4.679,38
3812,1.6189,12
3814,7.5632,23
3815,14.3388,31
3816,3.1091,69
3819,0.8076,10
3820,2.4627,9
3821,12.7583,34
3822,2.434,24
3823,0.0642,49
3824,21.1087,119
3825,7.2186,89
3826,1.4509,18
3828,1.7195,32
3831,4.79,19
3833,0.3084,4
3834,1.0331,7
3835,7.2874,11
3836,3.4029,9
3837,0.982,20
3838,0.1195,0
3839,1.3659,1
3842,6.8187,27
3843,3.8619,74
3845,3.5714,33
3847,0.2418,1
3849,2.6434,16
3850,5.4826,6
3852,2.3871,36
3858,2.5333,37
3861,2.3935,25
3863,1.2868,25
3864,1.4745,13
3865,1.5538,61
3866,1.654,40
3869,1.2369,11
3870,0.57,1
3872,0.6664,13
3874,2.5558,53
3875,9.5979,108
3876,10.3245,58
3877,5.2944,77
3878,1.2564,13
3881,4.0054,30
3882,5.2068,30
3883,4.2319,4
3884,4.4067,34
3885,1.214,6
3891,0.6051,3
3897,38.9392,142
3899,3.719,28
3900,1.3494,6
3903,2.1548,5
3904,2.2857,6
3905,1.0077,5
3906,16.565,152
3908,8.398,22
3909,11.39,77
3910,5.6553,26
3912,8.9155,25
3913,1.3258,1
3914,1.3664,5
3915,1.9244,16
3922,2.3265,50
3923,1.06,60
3924,0.8424,30
3925,2.6647,70
3927,11.046,2
3928,7.3219,109
3929,1.4143,0
3930,2.3986,2
3931,1.3725,9
3932,7.6225,87
3936,2.3005,17
3937,0.1868,0
3938,3.8285,49
3940,2.786,40
3941,6.3925,44
3943,2.6053,49
3946,7.0974,23
3947,4.5935,13
3949,2.8231,5
3950,17.6033,5
3951,0.4345,7
3953,4.0754,14
3954,5.6014,46
3955,14.6487,62
3956,21.2391,94
3957,1.2847,41
3959,0.83,0
3961,1.7911,22
3962,0.4366,4
3965,7.0422,26
3966,1.7317,11
3967,5.4023,10
3968,2.2372,14
3969,0.5915,0
3970,4.6834,8
3974,9.6511,37
3976,11.772,4
3978,13.26,163
3979,1.5511,9
3981,3.0089,14
3982,6.3233,60
3984,2.8325,23
3985,0.0814,2
3986,24.4313,134
3987,10.0567,100
3989,1.9289,42
3990,2.8763,26
3991,2.684,54
3992,8.4295,80
3993,10.34,1
3994,0.5052,1
3995,13.689,37
3996,5.34,29
3997,0.3173,38
3998,4.5927,57
3999,2.867,26
4000,5.63,15
4001,5.115,18
4003,0.9575,2
4005,1.8522,11
4006,3.6179,15
4007,12.9832,53
4008,5.3959,12
4011,1.5751,1
4012,2.5885,1
4013,13.1189,63
4014,2.8662,22
4016,1.1068,0
4017,17.3362,75
4019,0.7434,0
4022,1.8722,11
4024,0.7875,6
4026,3.8888,15
4027,4.0584,103
4028,0.3617,3
4029,2.9774,67
4030,4.9654,57
4032,1.59,12
4033,14.6789,117
4034,0.2284,14
4036,14.4314,113
4037,3.8663,45
4038,8.5747,71
4039,2.3958,20
4040,8.383,67
4041,1.1421,27
4042,0.5805,11
4045,4.1358,6
4047,8.111,66
4048,1.1283,2
4049,2.8523,45
4050,3.6627,5
4051,2.4368,0
4052,2.2329,25
4053,0.6512,5
4054,8.4757,0
4055,2.9115,16
4056,0.7734,2
4057,0.741,12
4060,8.9776,19
4061,8.691,22
4062,8.2759,43
4063,2.3413,4
4064,1.532,3
4065,2.5696,5
4066,1.5365,18
4067,0.175,0
4069,1.9052,20
4072,4.1475,24
4073,3.3093,18
4075,8.8676,28
4076,2.455,4
4077,2.1517,15
4078,14.165,78
4079,2.2558,19
4080,0.75,9
4082,3.7906,37
4083,1.0123,6
4085,6.6543,34
4087,6.6168,90
4088,0.2471,6
4091,20.32,126
4092,3.2707,18
4094,4.3375,51
4095,6.06,145
4096,8.1165,7
4097,0.7583,79
4100,0.3,12
4101,5.0627,71
4102,7.0074,33
4103,6.2571,195
4105,1.0893,54
4109,1.108,14
4110,6.4664,23
4111,4.5343,33
4113,4.2443,52
4118,18.187,94
4119,7.2994,47
4122,3.1237,8
4124,3.4359,30
4125,10.3112,8
4126,1.9626,33
4127,1.58,4
4131,2.8275,29
4135,1.3736,36
4136,2.196,37
4137,8.865,55
4138,0.9121,2
4139,4.0711,2
4140,2.9859,20
4141,3.1548,34
4142,1.11,32
4145,3.7961,14
4146,3.0962,24
4149,8.3011,29
4153,0.5478,26
4155,3.9073,169
4157,2.1272,3
4159,1.7012,12
4160,1.8456,4
4161,2.107,64
4163,3.2971,9
4164,1.0446,22
4166,5.7983,6
4167,3.6336,78
4168,5.7067,74
4169,3.9748,0
4170,7.9775,79
4171,2.2991,7
4172,2.4084,142
4173,0.4425,17
4176,0.8222,1
4177,0.4067,5
4178,10.2317,78
4182,1.18,42
4184,0.3044,1
4185,3.8543,25
4186,1.4911,21
4187,0.6913,114
4189,1.5347,56
4191,2.5573,89
4192,1.5553,12
4193,1.09,4
4194,4.2942,1
4197,1.195,22
4198,2.8336,12
4199,4.3988,7
4200,3.9133,21
4201,7.0007,45
4202,12.6456,78
4203,4.0973,24
4205,2.5628,0
4206,0.2972,14
4207,0.6091,0
4208,4.2058,10
4209,2.3181,6
4212,13.3442,1
4213,12.7088,23
4214,0.8047,33
4215,1.3594,44
4216,4.5676,7
4217,2.4375,54
4218,7.1764,48
4219,0.4713,30
4220,4.522,13
4221,8.3886,77
4224,0.1575,5
4225,1.3907,28
4226,9.6613,68
4227,0.2341,8
4228,1.4063,5
4229,5.0017,7
4230,1.92,25
4232,4.4385,1
4233,14.8865,12
4234,3.3612,28
4237,0.4807,10
4239,5.998,109
4240,0.464,8
4244,2.0559,8
4245,3.3148,63
4247,1.0484,24
4249,2.6088,1
4250,5.0319,19
4251,4.8761,21
4252,16.0664,145
4253,2.0715,23
4254,7.0575,64
4255,8.044,75
4256,0.8859,0
4262,9.4955,121
4263,13.3964,56
4264,8.72,24
4265,10.372,126
4267,0.4846,0
4268,0.5356,12
4269,17.2583,32
4270,3.5321,9
4271,2.23,12
4277,4.4573,79
4278,5.4658,41
4279,1.8391,15
4281,5.9705,37
4283,0.7444,34
4285,2.5982,0
4286,11.2973,14
4287,1.2222,14
4288,6.902,52
4289,2.3536,18
4290,1.6775,19
4293,0.0253,8
4294,12.4438,24
4295,25.442,131
4296,0.6518,14
4297,1.7376,3
4298,3.8989,6
4299,8.1268,47
4302,13.5494,62
4303,10.0404,115
4305,1.214,6
4306,0.5436,0
4307,0.8508,10
4310,0.1868,0
4311,0.9268,9
4312,5.2023,63
4313,6.2073,65
4315,0.11,5
4317,1.4,1
4322,9.4233,87
4323,11.6406,34
4324,11.5769,19
4325,1.4737,7
4326,0.7175,37
4328,2.4117,11
4330,0.9913,36
4331,3.4556,19
4332,16.36,144
4333,3.9325,62
4334,15.0443,154
4336,3.1784,41
4338,0.3482,0
4339,1.7837,52
4340,4.4504,35
4343,3.9139,1
4346,6.5314,61
4347,10.2207,70
4349,5.0075,41
4350,11.267,29
4351,1.9797,28
4352,2.6448,64
4354,0.9248,0
4355,1.28,17
4357,10.2488,41
4361,1.8624,5
4362,2.1503,37
4363,1.0622,21
4364,3.0233,2
4368,4.8819,57
4369,1.366,29
4373,0.6195,1
4376,3.62,38
4380,2.4341,0
4381,9.0985,128
4382,4.1875,24
4383,3.7125,13
4384,1.916,0
4386,0.1283,4
4387,1.0514,19
4389,3.4047,37
4390,16.6915,8
4391,0.7436,2
4393,2.9433,13
4394,0.1313,2
4396,1.732,31
4397,0.7541,19
4398,1.1071,17
4400,0.9189,4
4403,0.7752,10
4404,2.4387,42
4405,2.4548,12
4406,3.0467,12
4408,11.5242,24
4409,2.0835,24
4410,0.3345,10
4411,4.0342,111
4412,1.9621,7
4413,1.6443,11
4415,7.22,15
4416,0.1573,4
4418,2.0014,13
4419,0.3364,3
4420,6.307,5
4422,1.2106,3
4423,3.1371,88
4424,0.1263,2
4425,3.8142,55
4426,1.0808,10
4427,6.9383,0
4429,4.5781,43
4431,0.7553,6
4434,3.9041,35
4435,2.755,21
4438,1.2,31
4439,0.6129,1
4440,1.42,30
4442,10.7261,13
4443,8.2006,15
4445,0.0963,27
4447,21.9113,137
4449,17.6487,69
4450,1.653,21
4451,3.8188,0
4456,7.2206,72
4457,2.5443,12
4458,8.5277,6
4459,5.8853,79
4461,1.8729,21
4462,0.7967,31
4463,5.4213,66
4464,10.0633,85
4465,3.1933,12
4466,3.46,27
4467,1.1118,24
4468,0.9449,2
4470,0.2168,4
4471,0.9985,18
4473,7.888,65
4474,8.295,39
4475,5.1738,12
4476,1.371,13
4477,0.7027,1
4480,3.1279,18
4481,7.8368,145
4482,6.9409,70
4484,15.5164,194
4485,1.6662,4
4486,1.912,1
4487,2.8888,9
4488,6.665,5
4490,2.3185,5
4491,2.1413,14
4492,2.0083,9
4493,0.6218,1
4494,2.232,10
4495,21.2352,1
4496,1.3441,29
4501,3.95,18
4503,0.4961,4
4504,3.3661,10
4505,3.197,43
4506,1.7507,78
4507,2.8775,26
4508,0.0856,33
4509,0.395,48
4510,0.3938,0
4511,0.7158,22
4512,0.0292,4
4514,3.5335,9
4516,0.1445,12
4517,0.4728,12
4520,2.5822,33
4523,5.9578,33
4524,7.3286,26
4527,7.0803,22
4529,2.4045,43
4530,30.0808,154
4532,0.9606,11
4536,4.0544,22
4538,12.5186,79
4539,4.3738,15
4540,2.3292,12
4541,0.6481,26
4544,0.7164,33
4545,13.283,116
4546,0.79,16
4547,2.1333,18
4548,7.4838,10
4549,1.4637,78
4550,2.424,58
4551,0.7263,11
4552,0.9989,11
4554,2.8837,1
4556,2.1739,63
4557,0.395,33
4558,0.3977,16
4559,3.8864,35
4560,0.3313,0
4561,0.0513,51
4565,7.6288,89
4566,8.7024,40
4567,5.1613,138
4568,1.9171,6
4569,2.865,27
4570,2.5645,27
4574,0.4538,3
4575,2.0119,0
4577,0.8665,36
4581,1.6775,20
4584,3.9837,43
4587,1.5248,3
4588,5.5944,27
4591,12.8492,46
4592,2.4233,24
4594,0.1868,0
4595,1.9023,4
4597,0.2982,1
4599,9.6496,13
4600,5.7793,22
4601,1.9141,0
4604,6.9739,59
4605,5.7757,17
4609,1.3287,54
4610,1.9307,26
4611,0.5496,0
4612,2.4543,69
4613,0.795,3
4614,5.5147,92
4615,2.4173,24
4620,2.796,46
4622,2.096,3
4624,0.2451,12
4625,0.2032,6
4629,0.7506,6
4631,2.4648,19
4633,0.9988,3
4634,5.6607,46
4635,0.4249,7
4636,9.9034,68
4637,0.4079,19
4638,16.3358,69
4640,4.0303,29
4641,1.1714,31
4642,5.2573,103
4645,0.7213,1
4646,1.6203,6
4647,0.3692,2
4649,0.2284,2
4651,1.0853,83
4654,5.0505,45
4656,3.3752,4
4658,3.7283,52
4659,5.3829,130
4660,5.5343,15
4665,13.6881,66
4666,5.3367,25
4667,2.9965,90
4668,9.3043,61
4670,3.8031,31
4671,9.594,146
4672,0.4473,6
4674,13.484,66
4677,2.2652,7
4678,0.2222,0
4679,0.0963,10
4680,2.1926,11
4681,1.4552,6
4682,4.2982,0
4684,1.43,3
4685,5.2193,80
4687,7.39,76
4690,6.489,19
4692,8.6576,57
4693,1.302,4
4695,1.9983,4
4697,5.6053,49
4698,2.4473,56
4699,7.4283,22
4704,0.1615,6
4705,1.4121,0
4706,3.7004,25
4707,15.6196,118
4708,0.2032,13
4709,0.391,32
4710,2.9548,10
4714,1.0053,15
4715,3.3286,13
4717,1.2,18
4720,9.3456,32
4723,4.996,43
4724,1.3457,11
4726,3.4097,5
4729,0.5835,0
4731,0.6856,14
4732,0.3837,0
4733,5.1303,16
4736,1.1122,5
4738,0.0275,5
4741,1.12,4
4742,4.5712,33
4744,4.5031,65
4746,0.6857,38
4747,1.5362,21
4748,1.6082,7
4749,2.1269,61
4751,0.2812,8
4752,1.2,9
4753,0.1425,36
4754,0.7112,40
4755,0.7875,14
4756,3.9419,24
4757,2.6842,58
4758,22.6707,149
4759,0.9245,31
4761,3.0926,10
4765,4.0737,7
4766,1.3313,23
4771,15.7856,57
4776,1.3121,0
